timestamp,temperature,humidity,dust
2023-01-19T01:05:39+00:00,16.4,62.1503,0.8
2023-01-19T01:06:41+00:00,16.4,62.1504,0.9
2023-01-19T01:07:44+00:00,16.5,62.1505,0.8
2023-01-19T01:08:47+00:00,16.4,62.1506,1.1
2023-01-19T01:09:50+00:00,16.4,62.1507,0.8
2023-01-19T01:10:52+00:00,16.4,62.1508,0.7
2023-01-19T01:11:55+00:00,16.4,62.1509,0.6
2023-01-19T01:12:58+00:00,16.4,62.151,0.9
2023-01-19T01:14:01+00:00,16.4,62.1511,1.2
2023-01-19T01:15:03+00:00,16.4,62.1512,0.7
2023-01-19T01:16:06+00:00,16.4,62.1513,0.9
2023-01-19T01:17:09+00:00,16.4,62.1514,0.8
2023-01-19T01:18:12+00:00,16.4,62.1515,1.2
2023-01-19T01:19:15+00:00,16.4,62.1516,0.9
2023-01-19T01:20:18+00:00,16.4,62.1517,0.9
2023-01-19T01:21:21+00:00,16.4,62.1518,1.1
2023-01-19T01:22:24+00:00,16.4,62.1519,1.0
2023-01-19T01:23:26+00:00,16.4,62.152,0.9
2023-01-19T01:24:29+00:00,16.4,62.1521,0.9
2023-01-19T01:25:32+00:00,16.4,62.1522,0.7
2023-01-19T01:26:35+00:00,16.4,62.1523,1.1
2023-01-19T01:27:38+00:00,16.4,62.1524,0.8
2023-01-19T01:28:41+00:00,16.4,62.1525,0.8
2023-01-19T01:29:44+00:00,16.4,62.1526,0.9
2023-01-19T01:30:46+00:00,16.5,62.1527,0.8
2023-01-19T01:31:49+00:00,16.5,62.1528,1.0
2023-01-19T01:32:52+00:00,16.5,62.1529,1.0
2023-01-19T01:33:55+00:00,16.5,62.153,0.8
2023-01-19T01:34:58+00:00,16.5,62.1531,0.8
2023-01-19T01:36:01+00:00,16.4,62.1532,1.0
2023-01-19T01:37:04+00:00,16.4,62.1533,0.7
2023-01-19T01:38:07+00:00,16.4,62.1534,0.8
2023-01-19T01:39:09+00:00,16.4,62.1535,0.8
2023-01-19T01:40:13+00:00,16.4,62.1536,0.8
2023-01-19T01:41:15+00:00,16.4,62.1537,0.7
2023-01-19T01:42:18+00:00,16.4,62.1538,0.7
2023-01-19T01:43:21+00:00,16.4,62.1539,0.7
2023-01-19T01:44:24+00:00,16.4,62.154,0.7
2023-01-19T01:45:27+00:00,16.4,62.1541,0.7
2023-01-19T01:46:29+00:00,16.4,62.1542,0.9
2023-01-19T01:47:32+00:00,16.4,62.1543,0.7
2023-01-19T01:48:35+00:00,16.4,62.1544,0.6
2023-01-19T01:49:38+00:00,16.4,62.1545,0.7
2023-01-19T01:50:41+00:00,16.4,62.1546,0.6
2023-01-19T01:51:44+00:00,16.4,62.1547,0.6
2023-01-19T01:52:46+00:00,16.4,62.1548,0.6
2023-01-19T01:53:49+00:00,16.4,62.1549,0.5
2023-01-19T01:54:52+00:00,16.4,62.155,0.5
2023-01-19T01:55:55+00:00,16.4,62.1551,0.4
2023-01-19T01:56:58+00:00,16.4,62.1552,0.5
2023-01-19T01:58:01+00:00,16.4,62.1553,0.5
2023-01-19T01:59:04+00:00,16.4,62.1554,0.5
2023-01-19T02:00:07+00:00,16.4,62.1555,0.6
2023-01-19T02:01:09+00:00,16.4,62.1556,0.5
2023-01-19T02:02:12+00:00,16.4,62.1557,0.6
2023-01-19T02:03:15+00:00,16.4,62.1558,0.6
2023-01-19T02:04:18+00:00,16.4,62.1559,0.3
2023-01-19T02:05:21+00:00,16.3,62.156,0.5
2023-01-19T02:06:23+00:00,16.4,62.1561,0.4
2023-01-19T02:07:26+00:00,16.4,62.1562,0.6
2023-01-19T02:08:29+00:00,16.4,62.1563,0.4
2023-01-19T02:09:32+00:00,16.3,62.1564,0.4
2023-01-19T02:10:34+00:00,16.4,62.1565,0.4
2023-01-19T02:11:38+00:00,16.4,62.1566,0.4
2023-01-19T02:12:41+00:00,16.4,62.1567,0.5
2023-01-19T02:13:43+00:00,16.3,62.1568,0.4
2023-01-19T02:14:46+00:00,16.4,62.1569,0.4
2023-01-19T02:15:49+00:00,16.4,62.157,0.4
2023-01-19T02:16:52+00:00,16.3,62.1571,0.3
2023-01-19T02:17:55+00:00,16.3,62.1572,0.4
2023-01-19T02:18:58+00:00,16.4,62.1573,0.3
2023-01-19T02:20:01+00:00,16.3,62.1574,0.4
2023-01-19T02:21:03+00:00,16.3,62.1575,0.4
2023-01-19T02:22:06+00:00,16.3,62.1576,0.3
2023-01-19T02:23:10+00:00,16.3,62.1577,0.4
2023-01-19T02:25:20+00:00,16.3,62.1578,0.3
2023-01-19T02:26:23+00:00,16.4,62.1579,0.4
2023-01-19T02:27:26+00:00,16.4,62.158,0.3
2023-01-19T02:28:29+00:00,16.4,62.1581,0.5
2023-01-19T02:29:32+00:00,16.4,62.1582,0.6
2023-01-19T02:30:35+00:00,16.4,62.1583,0.5
2023-01-19T02:31:38+00:00,16.4,62.1584,0.4
2023-01-19T02:32:40+00:00,16.4,62.1585,0.4
2023-01-19T02:33:43+00:00,16.4,62.1586,0.7
2023-01-19T02:34:46+00:00,16.4,62.1587,0.5
2023-01-19T02:35:49+00:00,16.4,62.1588,0.5
2023-01-19T02:36:52+00:00,16.4,62.1589,0.4
2023-01-19T02:37:55+00:00,16.4,62.159,0.4
2023-01-19T02:38:57+00:00,16.4,62.1591,0.4
2023-01-19T02:40:00+00:00,16.4,62.1592,0.3
2023-01-19T02:41:03+00:00,16.3,62.1593,0.3
2023-01-19T02:42:06+00:00,16.3,62.1594,0.3
2023-01-19T02:43:09+00:00,16.3,62.1595,0.4
2023-01-19T02:44:11+00:00,16.3,62.1596,0.4
2023-01-19T02:45:14+00:00,16.3,62.1597,0.3
2023-01-19T02:46:17+00:00,16.3,62.1598,0.4
2023-01-19T02:47:20+00:00,16.3,62.1599,0.4
2023-01-19T02:48:23+00:00,16.2,62.16,0.4
2023-01-19T02:49:25+00:00,16.2,62.1601,0.3
2023-01-19T02:50:28+00:00,16.2,62.1602,0.5
2023-01-19T02:51:31+00:00,16.2,62.1603,0.4
2023-01-19T02:52:34+00:00,16.2,62.1604,0.5
2023-01-19T02:53:36+00:00,16.2,62.1605,0.4
2023-01-19T02:54:39+00:00,16.2,62.1606,0.3
2023-01-19T02:55:42+00:00,16.1,62.1607,0.4
2023-01-19T02:56:45+00:00,16.1,62.1608,0.5
2023-01-19T02:57:48+00:00,16.1,62.1609,0.4
2023-01-19T02:58:51+00:00,16.1,62.161,0.5
2023-01-19T02:59:54+00:00,16.2,62.1611,0.4
2023-01-19T03:00:56+00:00,16.2,62.1612,0.5
2023-01-19T03:01:59+00:00,16.2,62.1613,0.5
2023-01-19T03:03:03+00:00,16.2,62.1614,0.4
2023-01-19T03:05:13+00:00,16.2,62.1615,0.5
2023-01-19T03:06:16+00:00,16.2,62.1616,0.4
2023-01-19T03:07:19+00:00,16.2,62.1617,0.3
2023-01-19T03:08:22+00:00,16.2,62.1618,0.4
2023-01-19T03:09:25+00:00,16.2,62.1619,0.4
2023-01-19T03:10:27+00:00,16.2,62.162,0.3
2023-01-19T03:11:30+00:00,16.2,62.1621,0.4
2023-01-19T03:12:33+00:00,16.3,62.1622,0.4
2023-01-19T03:13:36+00:00,16.2,62.1623,0.3
2023-01-19T03:14:39+00:00,16.2,62.1624,0.3
2023-01-19T03:15:42+00:00,16.2,62.1625,0.3
2023-01-19T03:16:45+00:00,16.2,62.1626,0.3
2023-01-19T03:17:47+00:00,16.2,62.1627,0.4
2023-01-19T03:18:50+00:00,16.2,62.1628,0.5
2023-01-19T03:19:53+00:00,16.2,62.1629,0.5
2023-01-19T03:20:56+00:00,16.2,62.163,0.3
2023-01-19T03:21:59+00:00,16.2,62.1631,0.4
2023-01-19T03:23:02+00:00,16.2,62.1632,0.4
2023-01-19T03:24:04+00:00,16.2,62.1633,0.2
2023-01-19T03:25:07+00:00,16.2,62.1634,0.3
2023-01-19T03:26:10+00:00,16.2,62.1635,0.4
2023-01-19T03:27:13+00:00,16.2,62.1636,0.3
2023-01-19T03:28:15+00:00,16.3,62.1637,0.4
2023-01-19T03:29:18+00:00,16.2,62.1638,0.3
2023-01-19T03:30:21+00:00,16.2,62.1639,0.3
2023-01-19T03:31:24+00:00,16.2,62.164,0.5
2023-01-19T03:33:34+00:00,16.3,62.1641,0.7
2023-01-19T03:34:37+00:00,16.2,62.1642,0.5
2023-01-19T03:35:40+00:00,16.2,62.1643,0.5
2023-01-19T03:36:43+00:00,16.3,62.1644,0.3
2023-01-19T03:37:46+00:00,16.2,62.1645,0.5
2023-01-19T03:38:49+00:00,16.3,62.1646,0.4
2023-01-19T03:39:52+00:00,16.2,62.1647,0.3
2023-01-19T03:40:55+00:00,16.2,62.1648,0.3
2023-01-19T03:41:58+00:00,16.3,62.1649,0.3
2023-01-19T03:43:00+00:00,16.2,62.165,0.5
2023-01-19T03:44:03+00:00,16.2,62.1651,0.4
2023-01-19T03:45:06+00:00,16.2,62.1652,0.3
2023-01-19T03:46:09+00:00,16.2,62.1653,0.3
2023-01-19T03:47:11+00:00,16.2,62.1654,0.5
2023-01-19T03:48:14+00:00,16.2,62.1655,0.5
2023-01-19T03:49:17+00:00,16.2,62.1656,0.3
2023-01-19T03:50:20+00:00,16.2,62.1657,0.4
2023-01-19T03:51:23+00:00,16.2,62.1658,0.7
2023-01-19T03:52:26+00:00,16.2,62.1659,0.3
2023-01-19T03:54:36+00:00,16.2,62.166,0.4
2023-01-19T03:55:39+00:00,16.2,62.1661,0.4
2023-01-19T03:56:42+00:00,16.2,62.1662,0.4
2023-01-19T03:57:45+00:00,16.2,62.1663,0.4
2023-01-19T03:58:47+00:00,16.1,62.1664,0.3
2023-01-19T03:59:50+00:00,16.1,62.1665,0.4
2023-01-19T04:02:01+00:00,16.1,62.1666,0.5
2023-01-19T04:03:04+00:00,16.1,62.1667,0.5
2023-01-19T04:04:06+00:00,16.0,62.1668,0.4
2023-01-19T04:05:09+00:00,16.0,62.1669,0.4
2023-01-19T04:06:12+00:00,16.1,62.167,0.7
2023-01-19T04:07:15+00:00,16.0,62.1671,0.5
2023-01-19T04:08:17+00:00,16.1,62.1672,0.4
2023-01-19T04:09:20+00:00,16.1,62.1673,0.4
2023-01-19T04:10:23+00:00,16.1,62.1674,0.5
2023-01-19T04:11:26+00:00,16.1,62.1675,0.7
2023-01-19T04:12:29+00:00,16.1,62.1676,0.4
2023-01-19T04:13:31+00:00,16.1,62.1677,0.4
2023-01-19T04:14:34+00:00,16.1,62.1678,0.5
2023-01-19T04:15:37+00:00,16.1,62.1679,0.4
2023-01-19T04:16:40+00:00,16.1,62.168,0.3
2023-01-19T04:17:42+00:00,16.1,62.1681,0.3
2023-01-19T04:18:45+00:00,16.1,62.1682,0.4
2023-01-19T04:19:48+00:00,16.1,62.1683,0.4
2023-01-19T04:20:51+00:00,16.1,62.1684,0.3
2023-01-19T04:21:54+00:00,16.1,62.1685,0.5
2023-01-19T04:24:05+00:00,16.1,62.1686,0.9
2023-01-19T04:25:07+00:00,16.2,62.1687,0.5
2023-01-19T04:26:10+00:00,16.2,62.1688,0.8
2023-01-19T04:27:13+00:00,16.2,62.1689,0.6
2023-01-19T04:28:16+00:00,16.2,62.169,0.7
2023-01-19T04:29:19+00:00,16.2,62.1691,0.7
2023-01-19T04:30:22+00:00,16.2,62.1692,0.5
2023-01-19T04:31:24+00:00,16.2,62.1693,10.3
2023-01-19T04:32:27+00:00,16.2,62.1694,26.3
2023-01-19T04:33:30+00:00,16.3,62.1695,19.4
2023-01-19T04:34:33+00:00,16.3,62.1696,18.6
2023-01-19T04:35:36+00:00,16.3,62.1697,9.1
2023-01-19T04:36:39+00:00,16.3,62.1698,8.7
2023-01-19T04:37:41+00:00,16.3,62.1699,16.0
2023-01-19T04:38:44+00:00,16.2,62.17,33.4
2023-01-19T04:39:47+00:00,16.0,62.1701,30.4
2023-01-19T04:40:50+00:00,15.9,62.1702,27.7
2023-01-19T04:41:53+00:00,15.8,62.1703,27.9
2023-01-19T04:42:56+00:00,15.9,62.1704,25.4
2023-01-19T04:43:59+00:00,16.0,62.1705,24.4
2023-01-19T04:45:01+00:00,16.0,62.1706,23.4
2023-01-19T04:47:12+00:00,16.1,62.1707,24.7
2023-01-19T04:48:15+00:00,16.1,62.1708,21.8
2023-01-19T04:49:17+00:00,16.1,62.1709,18.6
2023-01-19T04:50:20+00:00,16.1,62.171,14.1
2023-01-19T04:51:23+00:00,16.1,62.1711,14.2
2023-01-19T04:52:26+00:00,16.1,62.1712,14.8
2023-01-19T04:53:29+00:00,16.0,62.1713,16.4
2023-01-19T04:54:31+00:00,16.1,62.1714,16.4
2023-01-19T04:55:34+00:00,16.0,62.1715,16.4
2023-01-19T04:56:37+00:00,16.1,62.1716,15.9
2023-01-19T04:57:40+00:00,16.1,62.1717,17.1
2023-01-19T04:58:43+00:00,16.1,62.1718,14.9
2023-01-19T05:00:53+00:00,16.1,62.1719,15.1
2023-01-19T05:01:56+00:00,16.2,62.172,15.8
2023-01-19T05:02:59+00:00,16.2,62.1721,15.4
2023-01-19T05:04:02+00:00,16.2,62.1722,14.1
2023-01-19T05:05:05+00:00,16.2,62.1723,15.7
2023-01-19T05:06:07+00:00,16.2,62.1724,13.8
2023-01-19T05:07:10+00:00,16.2,62.1725,14.5
2023-01-19T05:08:14+00:00,16.2,62.1726,14.6
2023-01-19T05:09:16+00:00,16.2,62.1727,13.8
2023-01-19T05:10:19+00:00,16.2,62.1728,12.6
2023-01-19T05:11:22+00:00,16.2,62.1729,12.5
2023-01-19T05:12:25+00:00,16.2,62.173,13.0
2023-01-19T05:13:27+00:00,16.2,62.1731,13.3
2023-01-19T05:14:30+00:00,16.2,62.1732,13.7
2023-01-19T05:15:33+00:00,16.2,62.1733,12.6
2023-01-19T05:16:36+00:00,16.2,62.1734,12.3
2023-01-19T05:17:38+00:00,16.2,62.1735,11.0
2023-01-19T05:18:41+00:00,16.2,62.1736,11.7
2023-01-19T05:19:44+00:00,16.2,62.1737,11.2
2023-01-19T05:20:47+00:00,16.2,62.1738,11.3
2023-01-19T05:21:50+00:00,16.2,62.1739,10.9
2023-01-19T05:22:53+00:00,16.2,62.174,10.8
2023-01-19T05:23:56+00:00,16.2,62.1741,10.6
2023-01-19T05:24:58+00:00,16.2,62.1742,10.2
2023-01-19T05:26:01+00:00,16.2,62.1743,9.7
2023-01-19T05:27:04+00:00,16.2,62.1744,9.9
2023-01-19T05:28:07+00:00,16.2,62.1745,9.3
2023-01-19T05:29:10+00:00,16.1,62.1746,9.5
2023-01-19T05:30:13+00:00,16.1,62.1747,9.2
2023-01-19T05:31:16+00:00,16.1,62.1748,9.1
2023-01-19T05:32:19+00:00,16.1,62.1749,8.7
2023-01-19T05:33:22+00:00,16.1,62.175,8.7
2023-01-19T05:34:24+00:00,16.1,62.1751,8.8
2023-01-19T05:35:27+00:00,16.1,62.1752,8.4
2023-01-19T05:36:30+00:00,16.1,62.1753,8.5
2023-01-19T05:37:33+00:00,16.1,62.1754,8.1
2023-01-19T05:38:36+00:00,16.1,62.1755,6.9
2023-01-19T05:39:38+00:00,16.1,62.1756,8.0
2023-01-19T05:41:49+00:00,16.1,62.1757,7.1
2023-01-19T05:42:52+00:00,16.1,62.1758,6.4
2023-01-19T05:43:55+00:00,16.1,62.1759,6.2
2023-01-19T05:44:58+00:00,16.1,62.176,7.9
2023-01-19T05:46:01+00:00,16.1,62.1761,6.4
2023-01-19T05:47:03+00:00,16.1,62.1762,6.3
2023-01-19T05:48:06+00:00,16.1,62.1763,6.7
2023-01-19T05:49:09+00:00,16.1,62.1764,6.2
2023-01-19T05:50:12+00:00,16.1,62.1765,5.4
2023-01-19T05:51:14+00:00,16.1,62.1766,5.8
2023-01-19T05:52:17+00:00,16.1,62.1767,5.7
2023-01-19T05:53:20+00:00,16.1,62.1768,5.2
2023-01-19T05:55:31+00:00,16.1,62.1769,5.7
2023-01-19T05:56:33+00:00,16.1,62.177,5.9
2023-01-19T05:57:36+00:00,16.1,62.1771,5.7
2023-01-19T05:58:39+00:00,16.1,62.1772,5.6
2023-01-19T05:59:42+00:00,16.1,62.1773,5.6
2023-01-19T06:00:45+00:00,16.1,62.1774,5.6
2023-01-19T06:01:47+00:00,16.1,62.1775,5.4
2023-01-19T06:02:50+00:00,16.1,62.1776,5.0
2023-01-19T06:03:53+00:00,16.1,62.1777,5.3
2023-01-19T06:04:56+00:00,16.1,62.1778,5.1
2023-01-19T06:05:59+00:00,16.1,62.1779,5.6
2023-01-19T06:07:01+00:00,16.1,62.178,5.7
2023-01-19T06:08:04+00:00,16.0,62.1781,5.3
2023-01-19T06:09:07+00:00,16.0,62.1782,5.0
2023-01-19T06:10:10+00:00,16.0,62.1783,4.7
2023-01-19T06:11:13+00:00,15.9,62.1784,4.3
2023-01-19T06:12:16+00:00,16.0,62.1785,4.5
2023-01-19T06:13:18+00:00,15.9,62.1786,4.3
2023-01-19T06:14:21+00:00,15.9,62.1787,3.9
2023-01-19T06:15:24+00:00,15.9,62.1788,3.7
2023-01-19T06:17:35+00:00,15.9,62.1789,3.5
2023-01-19T06:18:38+00:00,16.0,62.179,4.2
2023-01-19T06:19:41+00:00,15.9,62.1791,3.8
2023-01-19T06:20:44+00:00,15.9,62.1792,3.9
2023-01-19T06:21:47+00:00,16.0,62.1793,3.6
2023-01-19T06:22:49+00:00,16.0,62.1794,3.6
2023-01-19T06:23:52+00:00,15.9,62.1795,4.0
2023-01-19T06:24:55+00:00,15.9,62.1796,3.3
2023-01-19T06:25:58+00:00,15.9,62.1797,3.5
2023-01-19T06:27:01+00:00,15.9,62.1798,3.7
2023-01-19T06:28:04+00:00,15.9,62.1799,3.7
2023-01-19T06:29:07+00:00,16.0,62.18,3.8
2023-01-19T06:30:09+00:00,16.0,62.1801,4.4
2023-01-19T06:31:12+00:00,16.0,62.1802,14.1
2023-01-19T06:32:15+00:00,16.0,62.1803,25.0
2023-01-19T06:33:18+00:00,15.9,62.1804,26.2
2023-01-19T06:34:21+00:00,15.9,62.1805,32.3
2023-01-19T06:35:24+00:00,15.9,62.1806,28.8
2023-01-19T06:36:27+00:00,16.0,62.1807,34.7
2023-01-19T06:37:29+00:00,16.0,62.1808,29.0
2023-01-19T06:38:32+00:00,16.0,62.1809,25.0
2023-01-19T06:39:35+00:00,16.1,62.181,20.2
2023-01-19T06:40:38+00:00,16.1,62.1811,14.6
2023-01-19T06:41:41+00:00,16.1,62.1812,10.3
2023-01-19T06:42:44+00:00,16.1,62.1813,11.7
2023-01-19T06:46:02+00:00,16.1,62.1814,10.0
2023-01-19T06:47:05+00:00,16.0,62.1815,8.9
2023-01-19T06:48:08+00:00,16.0,62.1816,8.8
2023-01-19T06:49:10+00:00,16.0,62.1817,7.9
2023-01-19T06:50:13+00:00,16.0,62.1818,7.9
2023-01-19T06:51:16+00:00,16.0,62.1819,11.7
2023-01-19T06:52:19+00:00,16.0,62.182,20.1
2023-01-19T06:53:22+00:00,15.9,62.1821,22.6
2023-01-19T06:54:24+00:00,15.9,62.1822,22.2
2023-01-19T06:55:27+00:00,16.0,62.1823,19.2
2023-01-19T06:56:30+00:00,16.0,62.1824,13.6
2023-01-19T06:57:33+00:00,16.0,62.1825,13.9
2023-01-19T06:59:43+00:00,16.1,62.1826,13.8
2023-01-19T07:00:46+00:00,16.1,62.1827,13.6
2023-01-19T07:01:49+00:00,16.2,62.1828,14.0
2023-01-19T07:02:52+00:00,16.2,62.1829,700.0
2023-01-19T07:03:55+00:00,16.2,62.183,700.0
2023-01-19T07:04:57+00:00,16.3,62.1831,700.0
2023-01-19T07:06:00+00:00,16.3,62.1832,700.0
2023-01-19T07:07:03+00:00,16.3,62.1833,700.0
2023-01-19T07:08:06+00:00,16.3,62.1834,700.0
2023-01-19T07:09:09+00:00,16.2,62.1835,700.0
2023-01-19T07:10:12+00:00,16.2,62.1836,700.0
2023-01-19T07:11:15+00:00,16.2,62.1837,700.0
2023-01-19T07:12:17+00:00,16.2,62.1838,700.0
2023-01-19T07:13:20+00:00,16.2,62.1839,7.8
2023-01-19T07:14:23+00:00,16.2,62.184,9.8
2023-01-19T07:15:26+00:00,16.3,62.1841,7.6
2023-01-19T07:16:29+00:00,16.2,62.1842,7.1
2023-01-19T07:17:32+00:00,16.3,62.1843,6.7
2023-01-19T07:18:35+00:00,16.2,62.1844,7.1
2023-01-19T07:19:37+00:00,16.2,62.1845,5.9
2023-01-19T07:20:40+00:00,16.2,62.1846,5.8
2023-01-19T07:21:43+00:00,16.2,62.1847,5.2
2023-01-19T07:22:46+00:00,16.2,62.1848,6.3
2023-01-19T07:23:49+00:00,16.3,62.1849,5.6
2023-01-19T07:24:52+00:00,16.3,62.185,6.1
2023-01-19T07:25:54+00:00,16.2,62.1851,5.0
2023-01-19T07:26:57+00:00,16.2,62.1852,6.0
2023-01-19T07:28:00+00:00,16.2,62.1853,5.4
2023-01-19T07:29:03+00:00,16.3,62.1854,5.9
2023-01-19T07:30:05+00:00,16.3,62.1855,5.0
2023-01-19T07:31:08+00:00,16.3,62.1856,5.9
2023-01-19T07:32:11+00:00,16.2,62.1857,5.7
2023-01-19T07:33:14+00:00,16.2,62.1858,5.5
2023-01-19T07:34:17+00:00,16.2,62.1859,4.0
2023-01-19T07:35:19+00:00,16.2,62.186,4.6
2023-01-19T07:36:22+00:00,16.3,62.1861,3.8
2023-01-19T07:37:25+00:00,16.3,62.1862,3.5
2023-01-19T07:38:28+00:00,16.3,62.1863,3.5
2023-01-19T07:39:31+00:00,16.3,62.1864,3.0
2023-01-19T07:40:36+00:00,16.3,62.1865,3.2
2023-01-19T07:41:36+00:00,16.3,62.1866,3.5
2023-01-19T07:42:39+00:00,16.3,62.1867,3.0
2023-01-19T07:43:42+00:00,16.3,62.1868,4.2
2023-01-19T07:44:45+00:00,16.2,62.1869,5.1
2023-01-19T07:45:47+00:00,16.1,62.187,4.1
2023-01-19T07:46:50+00:00,16.1,62.1871,4.1
2023-01-19T07:47:53+00:00,16.1,62.1872,4.3
2023-01-19T07:48:56+00:00,16.1,62.1873,3.8
2023-01-19T07:49:58+00:00,16.1,62.1874,3.9
2023-01-19T07:51:01+00:00,16.1,62.1875,3.0
2023-01-19T07:52:04+00:00,16.2,62.1876,3.1
2023-01-19T07:53:07+00:00,16.2,62.1877,2.8
2023-01-19T07:54:10+00:00,16.2,62.1878,2.9
2023-01-19T07:55:12+00:00,16.2,62.1879,2.9
2023-01-19T07:56:15+00:00,16.2,62.188,3.3
2023-01-19T07:57:18+00:00,16.2,62.1881,2.9
2023-01-19T07:58:21+00:00,16.3,62.1882,3.3
2023-01-19T08:01:39+00:00,16.2,62.1883,3.2
2023-01-19T08:02:42+00:00,16.2,62.1884,2.5
2023-01-19T08:06:00+00:00,16.2,62.1885,3.1
2023-01-19T08:07:03+00:00,16.2,62.1886,2.8
2023-01-19T08:08:06+00:00,16.2,62.1887,2.8
2023-01-19T08:09:09+00:00,16.2,62.1888,2.7
2023-01-19T08:11:20+00:00,16.2,62.1889,2.8
2023-01-19T08:12:23+00:00,16.2,62.189,2.6
2023-01-19T08:13:26+00:00,16.2,62.1891,2.2
2023-01-19T08:14:28+00:00,16.2,62.1892,2.7
2023-01-19T08:15:31+00:00,16.2,62.1893,2.9
2023-01-19T08:16:34+00:00,16.2,62.1894,2.5
2023-01-19T08:17:37+00:00,16.2,62.1895,2.5
2023-01-19T08:18:40+00:00,16.2,62.1896,2.4
2023-01-19T08:19:43+00:00,16.2,62.1897,2.6
2023-01-19T08:21:53+00:00,16.1,62.1898,2.2
2023-01-19T08:22:56+00:00,16.1,62.1899,2.3
2023-01-19T08:23:59+00:00,16.1,62.19,2.3
2023-01-19T08:25:02+00:00,16.1,62.1901,2.4
2023-01-19T08:26:04+00:00,16.1,62.1902,2.0
2023-01-19T08:27:07+00:00,16.2,62.1903,2.0
2023-01-19T08:28:10+00:00,16.2,62.1904,2.0
2023-01-19T08:29:13+00:00,16.2,62.1905,2.0
2023-01-19T08:30:16+00:00,16.2,62.1906,1.8
2023-01-19T08:31:18+00:00,16.1,62.1907,2.3
2023-01-19T08:32:21+00:00,16.1,62.1908,2.1
2023-01-19T08:33:24+00:00,16.1,62.1909,2.0
2023-01-19T08:34:27+00:00,16.1,62.191,2.0
2023-01-19T08:36:37+00:00,16.1,62.1911,1.8
2023-01-19T08:37:40+00:00,16.1,62.1912,1.6
2023-01-19T08:38:43+00:00,16.2,62.1913,1.8
2023-01-19T08:39:46+00:00,16.2,62.1914,2.0
2023-01-19T08:40:49+00:00,16.2,62.1915,1.9
2023-01-19T08:41:51+00:00,16.2,62.1916,1.6
2023-01-19T08:42:54+00:00,16.2,62.1917,1.8
2023-01-19T08:43:57+00:00,16.2,62.1918,1.8
2023-01-19T08:45:00+00:00,16.2,62.1919,1.6
2023-01-19T08:46:02+00:00,16.2,62.192,1.9
2023-01-19T08:48:13+00:00,16.2,62.1921,2.0
2023-01-19T08:49:16+00:00,16.2,62.1922,1.8
2023-01-19T08:50:18+00:00,16.3,62.1923,1.7
2023-01-19T08:51:21+00:00,16.3,62.1924,1.6
2023-01-19T08:52:24+00:00,16.3,62.1925,1.6
2023-01-19T08:53:27+00:00,16.3,62.1926,1.6
2023-01-19T08:54:29+00:00,16.3,62.1927,1.2
2023-01-19T08:55:32+00:00,16.3,62.1928,1.6
2023-01-19T08:56:35+00:00,16.3,62.1929,1.3
2023-01-19T08:57:38+00:00,16.3,62.193,1.5
2023-01-19T08:58:41+00:00,16.4,62.1931,1.3
2023-01-19T08:59:43+00:00,16.4,62.1932,1.7
2023-01-19T09:00:46+00:00,16.4,62.1933,1.5
2023-01-19T09:01:49+00:00,16.4,62.1934,1.5
2023-01-19T09:02:52+00:00,16.4,62.1935,1.3
2023-01-19T09:03:55+00:00,16.4,62.1936,1.5
2023-01-19T09:04:57+00:00,16.4,62.1937,1.3
2023-01-19T09:06:00+00:00,16.4,62.1938,1.4
2023-01-19T09:07:03+00:00,16.4,62.1939,1.3
2023-01-19T09:08:06+00:00,16.4,62.194,1.3
2023-01-19T09:09:09+00:00,16.4,62.1941,1.4
2023-01-19T09:10:11+00:00,16.4,62.1942,1.2
2023-01-19T09:11:14+00:00,16.4,62.1943,1.5
2023-01-19T09:12:17+00:00,16.4,62.1944,1.1
2023-01-19T09:13:20+00:00,16.4,62.1945,1.3
2023-01-19T09:14:23+00:00,16.4,62.1946,1.3
2023-01-19T09:15:26+00:00,16.3,62.1947,1.1
2023-01-19T09:16:29+00:00,16.3,62.1948,1.2
2023-01-19T09:17:31+00:00,16.3,62.1949,1.3
2023-01-19T09:19:42+00:00,16.3,62.195,1.2
2023-01-19T09:20:45+00:00,16.3,62.1951,1.1
2023-01-19T09:21:48+00:00,16.3,62.1952,1.4
2023-01-19T09:25:06+00:00,16.2,62.1953,1.3
2023-01-19T09:26:09+00:00,16.2,62.1954,1.2
2023-01-19T09:28:19+00:00,16.2,62.1955,1.2
2023-01-19T09:29:22+00:00,16.2,62.1956,1.2
2023-01-19T09:30:25+00:00,16.3,62.1957,1.2
2023-01-19T09:31:28+00:00,16.2,62.1958,1.1
2023-01-19T09:32:30+00:00,16.2,62.1959,1.1
2023-01-19T09:33:33+00:00,16.3,62.196,1.3
2023-01-19T09:34:36+00:00,16.3,62.1961,1.0
2023-01-19T09:35:39+00:00,16.3,62.1962,1.2
2023-01-19T09:36:42+00:00,16.2,62.1963,1.1
2023-01-19T09:37:45+00:00,16.3,62.1964,1.1
2023-01-19T09:38:48+00:00,16.2,62.1965,1.2
2023-01-19T09:39:51+00:00,16.2,62.1966,1.4
2023-01-19T09:40:54+00:00,16.2,62.1967,1.1
2023-01-19T09:41:56+00:00,16.1,62.1968,1.0
2023-01-19T09:42:59+00:00,16.1,62.1969,1.2
